time orb_separation a
  10.00000   40.46886  121.25578
  20.00000   11.47629   18.79553
  30.00000    9.99699    9.97923
  40.00000    6.36560    6.41099
  50.00000    4.74731    5.05381
  60.00000    4.20716    4.61722
  70.00000    4.25127    4.00161
  80.00000    3.72107    3.73847
  90.00000    3.57697    3.60043
 100.00000    3.48552    3.52624
 110.00000    3.34130    3.46202
 120.00000    3.52277    3.44388
 130.00000    3.53653    3.42704
 140.00000    3.23330    3.40708
 150.00000    3.24124    3.39211
 160.00000    3.33415    3.38062
 170.00000    3.37455    3.37331
 180.00000    3.38420    3.37075
 190.00000    3.35757    3.36420
 200.00000    3.31052    3.36096
 210.00000    3.24073    3.35452
 220.00000    3.18089    3.35114
 230.00000    3.20921    3.34960
 240.00000    3.31844    3.34585
 250.00000    3.46660    3.33893
 260.00000    3.49511    3.33250
 270.00000    3.28353    3.32643
 280.00000    3.16859    3.32025
 290.00000    3.44297    3.31510
 300.00000    3.36801    3.31024
 310.00000    3.15543    3.30534
 320.00000    3.47095    3.30156
 330.00000    3.18435    3.29675
 340.00000    3.37364    3.29296
 350.00000    3.25901    3.28823
 360.00000    3.33071    3.28517
 370.00000    3.24067    3.28058
 380.00000    3.37958    3.27648
 390.00000    3.13453    3.27215
 400.00000    3.43759    3.26830
 410.00000    3.16387    3.26295
 420.00000    3.23045    3.25946
 430.00000    3.41893    3.25617
 440.00000    3.17393    3.25354
 450.00000    3.15157    3.25046
 460.00000    3.38763    3.24800
 470.00000    3.34303    3.24383
 480.00000    3.12991    3.23927
 490.00000    3.09963    3.23531
 500.00000    3.24869    3.23249
 510.00000    3.37085    3.22984
 520.00000    3.38375    3.22616
 530.00000    3.32125    3.22263
 540.00000    3.23565    3.21977
 550.00000    3.16463    3.21449
 560.00000    3.12561    3.21120
 570.00000    3.10859    3.20807
 580.00000    3.10945    3.20484
 590.00000    3.12609    3.20120
 600.00000    3.16716    3.19862
 610.00000    3.22561    3.19559
 620.00000    3.29526    3.19238
 630.00000    3.34315    3.18994
 640.00000    3.32429    3.18692
 650.00000    3.21092    3.18320
 660.00000    3.06054    3.17895
 670.00000    3.05679    3.17585
 680.00000    3.23948    3.17380
 690.00000    3.32216    3.17112
 700.00000    3.13534    3.16730
 710.00000    3.03224    3.16459
 720.00000    3.26698    3.16193
 730.00000    3.23813    3.15889
 740.00000    3.00994    3.15640
 750.00000    3.24706    3.15497
 760.00000    3.21196    3.15297
 770.00000    3.01918    3.14936
 780.00000    3.29760    3.14808
 790.00000    3.05443    3.14567
 800.00000    3.18767    3.14236
