time orb_separation a
  10.00000   78.41565  220.55529
  20.00000   72.01486  116.89528
  30.00000   64.95921  259.29370
  40.00000   56.33710   86.82585
  50.00000   50.97499  108.22480
  60.00000   31.08218   47.34846
  70.00000   14.74886   17.28178
  80.00000   14.52517   13.56687
  90.00000   13.21041   12.42227
 100.00000   13.00223   12.36778
 110.00000   12.77662   12.47629
 120.00000   12.42222   12.64525
 130.00000   12.04638   12.97281
 140.00000   12.46309   13.08701
 150.00000   13.86885   13.27311
 160.00000   14.25428   13.44012
 170.00000   12.92914   13.60255
 180.00000   13.52824   13.74409
 190.00000   14.86029   13.91699
 200.00000   13.20007   14.01085
 210.00000   14.47066   14.09885
 220.00000   14.52292   14.22133
 230.00000   13.75014   14.32133
 240.00000   15.21769   14.35273
 250.00000   13.46939   14.36463
 260.00000   15.25213   14.40551
 270.00000   13.78920   14.43291
 280.00000   15.00398   14.46794
 290.00000   14.27393   14.47487
 300.00000   14.53349   14.45968
 310.00000   14.76086   14.45006
 320.00000   13.98358   14.44972
 330.00000   15.18118   14.44876
 340.00000   13.61451   14.43787
 350.00000   15.32918   14.43397
 360.00000   13.59722   14.42414
 370.00000   15.13950   14.41907
 380.00000   13.99598   14.41172
 390.00000   14.62908   14.40265
 400.00000   14.60933   14.40008
 410.00000   13.99110   14.39938
 420.00000   15.12420   14.39557
 430.00000   13.55378   14.39434
 440.00000   15.27972   14.39211
 450.00000   13.61885   14.39173
 460.00000   15.01877   14.39248
 470.00000   14.13431   14.39368
 480.00000   14.43237   14.39256
 490.00000   14.77809   14.39149
 500.00000   13.81009   14.39075
 510.00000   15.20708   14.39282
 520.00000   13.50970   14.38387
 530.00000   15.22297   14.38205
 540.00000   13.76199   14.38568
 550.00000   14.82052   14.38759
 560.00000   14.38330   14.38763
 570.00000   14.17443   14.38859
 580.00000   14.98116   14.38747
 590.00000   13.63067   14.38443
 600.00000   15.25973   14.38193
 610.00000   13.54296   14.37845
 620.00000   15.08389   14.37564
 630.00000   14.00296   14.37383
 640.00000   14.51779   14.37448
 650.00000   14.68872   14.37503
 660.00000   13.84371   14.37407
 670.00000   15.17339   14.37645
 680.00000   13.50240   14.37730
 690.00000   15.22033   14.37485
 700.00000   13.73564   14.36864
 710.00000   14.79219   14.36740
 720.00000   14.38259   14.36522
 730.00000   14.10389   14.36113
 740.00000   15.00132   14.36210
 750.00000   13.56376   14.36273
 760.00000   15.24192   14.36209
 770.00000   13.57888   14.36115
 780.00000   14.98121   14.36363
 790.00000   14.13615   14.36339
 800.00000   14.34695   14.36279
