time orb_separation a
  10.00000   40.32395   41.01137
  20.00000   20.49372   21.94870
  30.00000   16.60631   14.81491
  40.00000   12.11944   12.27521
  50.00000   11.86950   10.90272
  60.00000    9.84516   10.36611
  70.00000   11.15074   10.14429
  80.00000    9.51604   10.04182
  90.00000    9.34525   10.03688
 100.00000   10.78945   10.05725
 110.00000   10.37574   10.01508
 120.00000    9.18306    9.94932
 130.00000    9.63343    9.92787
 140.00000   10.62954   10.01188
 150.00000   10.35008   10.08820
 160.00000    9.33284   10.09315
 170.00000   10.47858   10.13293
 180.00000   10.53411   10.27834
 190.00000    9.82346   10.34096
 200.00000   11.00308   10.38759
 210.00000    9.89313   10.46473
 220.00000   10.99587   10.53883
 230.00000   10.56316   10.65268
 240.00000   10.37929   10.77192
 250.00000   11.52555   10.84577
 260.00000   10.99969   10.90294
 270.00000   10.35626   11.01131
 280.00000   10.91835   11.08643
 290.00000   11.61218   11.13594
 300.00000   11.80395   11.17202
 310.00000   11.52576   11.19297
 320.00000   10.99424   11.19448
 330.00000   10.65442   11.23429
 340.00000   10.66006   11.23245
 350.00000   11.02251   11.22734
 360.00000   11.51301   11.22533
 370.00000   11.83098   11.22338
 380.00000   11.80746   11.21485
 390.00000   11.43606   11.20763
 400.00000   10.89551   11.19882
 410.00000   10.56425   11.19156
 420.00000   10.74692   11.18581
 430.00000   11.29140   11.18002
 440.00000   11.74795   11.17462
 450.00000   11.76986   11.16682
 460.00000   11.32031   11.16304
 470.00000   10.72925   11.16214
 480.00000   10.52836   11.15731
 490.00000   10.94926   11.15448
 500.00000   11.55676   11.15544
 510.00000   11.80790   11.15041
 520.00000   11.51798   11.15075
 530.00000   10.88952   11.14697
 540.00000   10.50347   11.14628
 550.00000   10.78415   11.14338
 560.00000   11.41974   11.14329
 570.00000   11.78677   11.14069
 580.00000   11.58273   11.13785
 590.00000   10.96347   11.13629
 600.00000   10.50361   11.13292
 610.00000   10.74208   11.13002
 620.00000   11.39115   11.12599
 630.00000   11.76791   11.12362
 640.00000   11.52664   11.12005
 650.00000   10.86290   11.11587
 660.00000   10.47664   11.11314
 670.00000   10.85659   11.11247
 680.00000   11.51841   11.10949
 690.00000   11.74126   11.10689
 700.00000   11.30519   11.10309
 710.00000   10.63177   11.09757
 720.00000   10.54152   11.09494
 730.00000   11.16401   11.09368
 740.00000   11.68901   11.09218
 750.00000   11.55169   11.09081
 760.00000   10.88592   11.08995
 770.00000   10.46461   11.08802
 780.00000   10.87416   11.08521
 790.00000   11.54510   11.08205
 800.00000   11.66720   11.08241
