time frac_unbound
  10.00000    0.02686
  20.00000    0.04868
  30.00000    0.06280
  40.00000    0.06894
  50.00000    0.07386
  60.00000    0.07683
  70.00000    0.08449
  80.00000    0.09586
  90.00000    0.10291
 100.00000    0.10807
 110.00000    0.11407
 120.00000    0.12156
 130.00000    0.13465
 140.00000    0.15394
 150.00000    0.16746
 160.00000    0.18016
 170.00000    0.19323
 180.00000    0.20514
 190.00000    0.21498
 200.00000    0.22344
 210.00000    0.23101
 220.00000    0.23949
 230.00000    0.24892
 240.00000    0.25687
 250.00000    0.26434
 260.00000    0.27192
 270.00000    0.27896
 280.00000    0.28543
 290.00000    0.29140
 300.00000    0.29731
 310.00000    0.30314
 320.00000    0.30884
 330.00000    0.31454
 340.00000    0.32017
 350.00000    0.32531
 360.00000    0.33083
 370.00000    0.33639
 380.00000    0.34198
 390.00000    0.34776
 400.00000    0.35328
 410.00000    0.35817
 420.00000    0.36314
 430.00000    0.36819
 440.00000    0.37304
 450.00000    0.37809
 460.00000    0.38267
 470.00000    0.38699
 480.00000    0.39116
 490.00000    0.39534
 500.00000    0.39926
 510.00000    0.40321
 520.00000    0.40723
 530.00000    0.41106
 540.00000    0.41507
 550.00000    0.41875
 560.00000    0.42268
 570.00000    0.42643
 580.00000    0.43012
 590.00000    0.43390
 600.00000    0.43790
 610.00000    0.44170
 620.00000    0.44544
 630.00000    0.44924
 640.00000    0.45286
 650.00000    0.45660
 660.00000    0.46012
 670.00000    0.46359
 680.00000    0.46707
 690.00000    0.47034
 700.00000    0.47367
 710.00000    0.47699
 720.00000    0.48057
 730.00000    0.48399
 740.00000    0.48726
 750.00000    0.49052
 760.00000    0.49376
 770.00000    0.49681
 780.00000    0.49973
 790.00000    0.50273
 800.00000    0.50579
