time orb_separation a
  10.00000   40.26307   38.53796
  20.00000   21.19056   23.36239
  30.00000   20.21543   17.34587
  40.00000   16.58269   15.17183
  50.00000   12.64800   13.55031
  60.00000   11.45972   12.80243
  70.00000   11.54601   12.64542
  80.00000   12.01322   12.69061
  90.00000   12.53508   12.71332
 100.00000   13.09288   12.78763
 110.00000   13.87815   12.88530
 120.00000   14.10696   12.91927
 130.00000   13.48251   12.97119
 140.00000   12.40793   13.04343
 150.00000   12.13876   13.13941
 160.00000   13.41938   13.15604
 170.00000   14.29524   13.22469
 180.00000   13.25162   13.22492
 190.00000   12.23413   13.28743
 200.00000   13.85918   13.38979
 210.00000   14.31653   13.51146
 220.00000   12.56632   13.57558
 230.00000   14.26824   13.64019
 240.00000   13.94841   13.68706
 250.00000   13.07435   13.75299
 260.00000   14.83242   13.84501
 270.00000   13.05489   13.96254
 280.00000   14.98526   14.08674
 290.00000   13.29139   14.16380
 300.00000   15.11744   14.22818
 310.00000   13.46574   14.27766
 320.00000   15.16391   14.41742
 330.00000   14.37672   14.57629
 340.00000   14.36151   14.69354
 350.00000   15.56327   14.77563
 360.00000   14.52519   14.91410
 370.00000   14.47096   15.01249
 380.00000   15.71427   15.07656
 390.00000   15.67820   15.22586
 400.00000   14.78914   15.33406
 410.00000   14.71611   15.36980
 420.00000   15.61330   15.41446
 430.00000   16.25533   15.49948
 440.00000   16.10307   15.58089
 450.00000   15.53556   15.66804
 460.00000   15.10430   15.73102
 470.00000   15.09507   15.80072
 480.00000   15.40789   15.87046
 490.00000   15.82553   15.90951
 500.00000   16.25513   15.98807
 510.00000   16.57885   16.06796
 520.00000   16.80397   16.14097
 530.00000   16.95727   16.20778
 540.00000   17.04701   16.27818
 550.00000   17.10656   16.34432
 560.00000   17.15366   16.39928
 570.00000   17.21869   16.46704
 580.00000   17.29933   16.53142
 590.00000   17.32173   16.58676
 600.00000   17.27988   16.61442
 610.00000   17.18309   16.64972
 620.00000   16.99353   16.65418
 630.00000   16.76968   16.65917
 640.00000   16.54438   16.66360
 650.00000   16.33227   16.66676
 660.00000   16.14064   16.67788
 670.00000   16.00929   16.68170
 680.00000   15.94840   16.67688
 690.00000   15.99184   16.67579
 700.00000   16.10636   16.67090
 710.00000   16.29053   16.66708
 720.00000   16.50055   16.66083
 730.00000   16.72839   16.65923
 740.00000   16.94614   16.65732
 750.00000   17.13966   16.65863
 760.00000   17.27575   16.65591
 770.00000   17.36998   16.65695
 780.00000   17.38674   16.65382
 790.00000   17.34069   16.65133
 800.00000   17.23987   16.65096
