time orb_separation
  10.00000   76.33374
  20.00000   70.59308
  30.00000   57.78951
  40.00000   45.41079
  50.00000   31.09397
  60.00000   22.52408
  70.00000   20.92044
  80.00000   19.39092
  90.00000   19.07164
 100.00000   19.19295
 110.00000   19.35854
 120.00000   19.37115
 130.00000   19.42943
 140.00000   19.59139
 150.00000   19.90108
 160.00000   20.13340
 170.00000   20.44800
 180.00000   20.74765
 190.00000   20.96500
 200.00000   21.20456
 210.00000   21.34072
 220.00000   21.47889
 230.00000   21.62139
 240.00000   21.67548
 250.00000   21.75505
 260.00000   21.84367
 270.00000   21.81361
 280.00000   21.82055
 290.00000   21.79121
 300.00000   21.88950
 310.00000   22.02896
 320.00000   22.24589
 330.00000   22.44867
 340.00000   22.58855
 350.00000   22.79462
 360.00000   22.93225
 370.00000   22.90407
 380.00000   22.77901
 390.00000   22.67632
 400.00000   22.59230
 410.00000   22.56057
 420.00000   22.54410
 430.00000   22.59106
 440.00000   22.70355
 450.00000   22.82038
 460.00000   22.85976
 470.00000   22.86471
 480.00000   22.86520
 490.00000   22.76525
 500.00000   22.63444
 510.00000   22.52200
 520.00000   22.52403
 530.00000   22.61761
 540.00000   22.76315
 550.00000   22.87865
 560.00000   22.93670
 570.00000   22.92934
 580.00000   22.82645
 590.00000   22.68220
 600.00000   22.54538
 610.00000   22.47999
 620.00000   22.50224
 630.00000   22.59922
 640.00000   22.73107
 650.00000   22.85519
 660.00000   22.91488
 670.00000   22.91447
 680.00000   22.81523
 690.00000   22.67229
 700.00000   22.53601
 710.00000   22.44994
 720.00000   22.45544
 730.00000   22.54491
 740.00000   22.68948
 750.00000   22.82435
 760.00000   22.90050
 770.00000   22.88862
 780.00000   22.80518
 790.00000   22.67461
 800.00000   22.53045
 810.00000   22.44575
 820.00000   22.44384
 830.00000   22.52374
 840.00000   22.65308
 850.00000   22.78082
 860.00000   22.87019
 870.00000   22.87876
 880.00000   22.81350
 890.00000   22.68932
 900.00000   22.55532
 910.00000   22.44249
 920.00000   22.41614
 930.00000   22.46707
 940.00000   22.58900
 950.00000   22.72487
 960.00000   22.82778
 970.00000   22.86793
 980.00000   22.82224
 990.00000   22.70971
1000.00000   22.57297
1010.00000   22.45500
1020.00000   22.38855
1030.00000   22.40649
1040.00000   22.49486
1050.00000   22.62068
1060.00000   22.74445
1070.00000   22.82483
1080.00000   22.82508
1090.00000   22.76099
1100.00000   22.64649
1110.00000   22.51869
1120.00000   22.41875
1130.00000   22.38717
1140.00000   22.43142
1150.00000   22.53176
1160.00000   22.66011
1170.00000   22.76512
1180.00000   22.82464
1190.00000   22.80453
1200.00000   22.72180
1210.00000   22.59929
1220.00000   22.47795
1230.00000   22.40305
1240.00000   22.39926
1250.00000   22.46814
1260.00000   22.58756
1270.00000   22.70016
1280.00000   22.78277
1290.00000   22.81700
1300.00000   22.77961
1310.00000   22.68498
1320.00000   22.56438
1330.00000   22.45760
1340.00000   22.40361
1350.00000   22.42296
1360.00000   22.50198
1370.00000   22.61834
1380.00000   22.72683
1390.00000   22.79558
1400.00000   22.80265
1410.00000   22.74191
1420.00000   22.63808
1430.00000   22.52271
1440.00000   22.43341
1450.00000   22.40239
1460.00000   22.44628
1470.00000   22.53527
1480.00000   22.64765
1490.00000   22.74738
1500.00000   22.79504
1510.00000   22.78026
1520.00000   22.70648
1530.00000   22.59919
1540.00000   22.49270
1550.00000   22.42491
1560.00000   22.41733
1570.00000   22.47142
1580.00000   22.57136
1590.00000   22.68103
1600.00000   22.76229
1610.00000   22.79320
1620.00000   22.76275
1630.00000   22.67968
1640.00000   22.57213
1650.00000   22.47373
1660.00000   22.42044
1670.00000   22.42977
1680.00000   22.49849
1690.00000   22.60038
1700.00000   22.70623
1710.00000   22.77783
1720.00000   22.79367
1730.00000   22.74491
1740.00000   22.65100
1750.00000   22.53660
1760.00000   22.44812
1770.00000   22.41014
1780.00000   22.43957
1790.00000   22.52603
1800.00000   22.63760
1810.00000   22.73818
1820.00000   22.79490
1830.00000   22.78963
1840.00000   22.72203
1850.00000   22.61327
1860.00000   22.50401
1870.00000   22.42942
1880.00000   22.41337
1890.00000   22.46552
1900.00000   22.56170
1910.00000   22.66874
1920.00000   22.75432
1930.00000   22.79193
1940.00000   22.76669
1950.00000   22.68230
1960.00000   22.57279
1970.00000   22.46945
1980.00000   22.40544
1990.00000   22.40942
2000.00000   22.47614
