time orb_separation a
  10.00000   38.72520   66.59216
  20.00000   16.22563   27.02149
  30.00000   11.39082   14.93403
  40.00000    8.47869    8.78470
  50.00000    6.80703    6.49330
  60.00000    6.31765    5.88576
  70.00000    5.90700    5.76391
  80.00000    5.47822    5.67935
  90.00000    5.61950    5.57619
 100.00000    5.73268    5.52153
 110.00000    5.55392    5.48940
 120.00000    5.37290    5.50384
 130.00000    5.37322    5.53911
 140.00000    5.72723    5.56116
 150.00000    5.62436    5.59859
 160.00000    5.50859    5.62313
 170.00000    5.80962    5.64400
 180.00000    5.51973    5.66339
 190.00000    5.79856    5.67732
 200.00000    5.62641    5.67515
 210.00000    5.69030    5.67233
 220.00000    5.73311    5.67423
 230.00000    5.58313    5.66874
 240.00000    5.81002    5.67358
 250.00000    5.52100    5.68055
 260.00000    5.88154    5.68838
 270.00000    5.51095    5.68660
 280.00000    5.83919    5.68215
 290.00000    5.57278    5.67299
 300.00000    5.74960    5.66673
 310.00000    5.61776    5.66250
 320.00000    5.70519    5.66279
 330.00000    5.67924    5.67047
 340.00000    5.63933    5.67440
 350.00000    5.75960    5.67025
 360.00000    5.56614    5.67291
 370.00000    5.82182    5.67516
 380.00000    5.51587    5.67402
 390.00000    5.84569    5.66979
 400.00000    5.49305    5.66619
 410.00000    5.84267    5.66510
 420.00000    5.49818    5.66314
 430.00000    5.82751    5.66219
 440.00000    5.50645    5.65761
 450.00000    5.81380    5.65777
 460.00000    5.50977    5.65489
 470.00000    5.80775    5.65295
 480.00000    5.49789    5.64845
 490.00000    5.81017    5.64575
 500.00000    5.47821    5.64123
 510.00000    5.80907    5.63708
 520.00000    5.47489    5.63450
 530.00000    5.77978    5.63071
 540.00000    5.52217    5.62648
 550.00000    5.68410    5.62210
 560.00000    5.64142    5.61838
 570.00000    5.53132    5.61389
 580.00000    5.76178    5.60879
 590.00000    5.44695    5.60466
 600.00000    5.71639    5.60075
 610.00000    5.59985    5.59660
 620.00000    5.48621    5.59094
 630.00000    5.75285    5.58767
 640.00000    5.48743    5.58448
 650.00000    5.55093    5.58105
 660.00000    5.73173    5.57745
 670.00000    5.44766    5.57307
 680.00000    5.55664    5.57021
 690.00000    5.72234    5.56680
 700.00000    5.45779    5.56294
 710.00000    5.49862    5.55959
 720.00000    5.71521    5.55528
 730.00000    5.53613    5.55320
 740.00000    5.40618    5.54912
 750.00000    5.63707    5.54551
 760.00000    5.66825    5.54328
 770.00000    5.42966    5.54034
 780.00000    5.44237    5.53618
 790.00000    5.66086    5.53166
 800.00000    5.63803    5.52854
